"ID","gene"
"gene-Y880_RS24360","NA"
"cds-WP_003096163.1","NA"
"gene-Y880_RS24365","NA"
"cds-WP_016254011.1","NA"
"gene-Y880_RS24370","NA"
"cds-WP_003105547.1","NA"
"gene-Y880_RS24375","NA"
"cds-WP_016254012.1","NA"
"gene-Y880_RS24380","NA"
"cds-WP_003110594.1","NA"
"gene-Y880_RS24385","emrB"
"cds-WP_003096173.1","emrB"
"gene-Y880_RS24390","NA"
"rna-Y880_RS24390","NA"
"exon-Y880_RS24390-1","NA"
"gene-Y880_RS24395","rfbB"
"cds-WP_003096179.1","rfbB"
"gene-Y880_RS24400","rfbD"
"cds-WP_016254013.1","rfbD"
"gene-Y880_RS24405","rfbA"
"cds-WP_016254014.1","rfbA"
"gene-Y880_RS24410","rfbC"
"cds-WP_003096184.1","rfbC"
"gene-Y880_RS24415","NA"
"cds-WP_003123664.1","NA"
"gene-Y880_RS24420","NA"
"cds-WP_003105523.1","NA"
"gene-Y880_RS24425","NA"
"cds-WP_003105525.1","NA"
"gene-Y880_RS24430","NA"
"cds-WP_003105527.1","NA"
"gene-Y880_RS24435","NA"
"cds-WP_003105529.1","NA"
"gene-Y880_RS24440","arcD"
"cds-WP_003123669.1","arcD"
"gene-Y880_RS24445","arcA"
"cds-WP_003100029.1","arcA"
"gene-Y880_RS24450","NA"
"cds-WP_003100031.1","NA"
"gene-Y880_RS24455","arcC"
"cds-WP_003100033.1","arcC"
"gene-Y880_RS24460","NA"
"cds-WP_003114068.1","NA"
"gene-Y880_RS24465","cysQ"
"cds-WP_016254015.1","cysQ"
"gene-Y880_RS24470","NA"
"cds-WP_003096206.1","NA"
"gene-Y880_RS24475","NA"
"cds-WP_003114065.1","NA"
"gene-Y880_RS24480","NA"
"cds-WP_003096210.1","NA"
"gene-Y880_RS24485","NA"
"cds-WP_016254016.1","NA"
"gene-Y880_RS24490","NA"
"cds-WP_003100044.1","NA"
"gene-Y880_RS24495","NA"
"cds-WP_016254017.1","NA"
"gene-Y880_RS24500","NA"
"cds-WP_003100049.1","NA"
"gene-Y880_RS24505","NA"
"cds-Y880_RS24505","NA"
"gene-Y880_RS24510","NA"
"cds-WP_003096222.1","NA"
"gene-Y880_RS24515","NA"
"cds-WP_016254018.1","NA"
"gene-Y880_RS24520","NA"
"cds-WP_016254019.1","NA"
"gene-Y880_RS24525","NA"
"cds-WP_003123674.1","NA"
"gene-Y880_RS24530","NA"
"cds-WP_003118026.1","NA"
"gene-Y880_RS24535","NA"
"cds-WP_016254020.1","NA"
"gene-Y880_RS24540","NA"
"cds-WP_003096239.1","NA"
"gene-Y880_RS24545","NA"
"cds-WP_003100063.1","NA"
"gene-Y880_RS24550","NA"
"cds-WP_003118029.1","NA"
"gene-Y880_RS24555","NA"
"cds-WP_016254021.1","NA"
"gene-Y880_RS24560","NA"
"cds-WP_003096244.1","NA"
"gene-Y880_RS24565","NA"
"cds-WP_003096245.1","NA"
"gene-Y880_RS24570","NA"
"cds-WP_003100069.1","NA"
"gene-Y880_RS24575","NA"
"cds-WP_003120401.1","NA"
"gene-Y880_RS24580","NA"
"cds-WP_003096250.1","NA"
"gene-Y880_RS24585","NA"
"cds-WP_003096254.1","NA"
"gene-Y880_RS24590","NA"
"cds-WP_003100070.1","NA"
"gene-Y880_RS24595","NA"
"cds-WP_003096258.1","NA"
"gene-Y880_RS24600","NA"
"cds-WP_003096259.1","NA"
"gene-Y880_RS24605","NA"
"cds-WP_095867010.1","NA"
"gene-Y880_RS24610","NA"
"cds-WP_003096263.1","NA"
"gene-Y880_RS24615","gshA"
"cds-WP_003109990.1","gshA"
"gene-Y880_RS24620","argA"
"cds-WP_003096265.1","argA"
"gene-Y880_RS24625","NA"
"cds-WP_003114055.1","NA"
"gene-Y880_RS24630","NA"
"cds-WP_003136032.1","NA"
"gene-Y880_RS24635","NA"
"cds-WP_012614660.1","NA"
"gene-Y880_RS24640","NA"
"cds-WP_003096272.1","NA"
"gene-Y880_RS24645","NA"
"cds-WP_003120394.1","NA"
"gene-Y880_RS24650","NA"
"cds-WP_003096276.1","NA"
"gene-Y880_RS24655","NA"
"cds-WP_004352365.1","NA"
"gene-Y880_RS24660","NA"
"cds-WP_003096280.1","NA"
"gene-Y880_RS24665","NA"
"cds-WP_016254022.1","NA"
"gene-Y880_RS24670","gcvH"
"cds-WP_003107397.1","gcvH"
"gene-Y880_RS24675","gcvT"
"cds-WP_003114049.1","gcvT"
"gene-Y880_RS24680","NA"
"cds-WP_003099178.1","NA"
"gene-Y880_RS24685","NA"
"cds-WP_012614663.1","NA"
"gene-Y880_RS24690","NA"
"cds-WP_016254023.1","NA"
"gene-Y880_RS24695","NA"
"cds-WP_016254024.1","NA"
"gene-Y880_RS24700","NA"
"cds-WP_003118038.1","NA"
"gene-Y880_RS24705","NA"
"cds-WP_016254025.1","NA"
"gene-Y880_RS24710","NA"
"cds-WP_003099189.1","NA"
"gene-Y880_RS24715","NA"
"cds-WP_003096305.1","NA"
"gene-Y880_RS24720","NA"
"cds-WP_003096308.1","NA"
"gene-Y880_RS24725","NA"
"cds-WP_003099193.1","NA"
"gene-Y880_RS24730","NA"
"cds-WP_003123689.1","NA"
"gene-Y880_RS24735","NA"
"cds-WP_003096316.1","NA"
"gene-Y880_RS24740","ssrS"
"rna-Y880_RS24740","ssrS"
"exon-Y880_RS24740-1","ssrS"
"gene-Y880_RS24745","NA"
"cds-WP_003096321.1","NA"
"gene-Y880_RS24750","NA"
"cds-WP_003099195.1","NA"
"gene-Y880_RS24755","NA"
"cds-WP_003146565.1","NA"
"gene-Y880_RS24760","NA"
"cds-WP_016254026.1","NA"
"gene-Y880_RS24765","NA"
"cds-WP_003099200.1","NA"
"gene-Y880_RS24770","NA"
"cds-WP_003096328.1","NA"
"gene-Y880_RS24775","NA"
"cds-WP_003114042.1","NA"
"gene-Y880_RS24780","glpT"
"cds-WP_003096330.1","glpT"
"gene-Y880_RS24785","NA"
"cds-WP_003096331.1","NA"
"gene-Y880_RS24790","NA"
"cds-WP_004352347.1","NA"
"gene-Y880_RS24795","NA"
"cds-WP_016254027.1","NA"
"gene-Y880_RS24800","rho"
"cds-WP_003096334.1","rho"
"gene-Y880_RS24805","NA"
"cds-WP_003096336.1","NA"
"gene-Y880_RS24810","ppx"
"cds-WP_003120380.1","ppx"
"gene-Y880_RS24815","ppk1"
"cds-WP_016254028.1","ppk1"
"gene-Y880_RS24820","NA"
"cds-WP_016254029.1","NA"
"gene-Y880_RS24825","NA"
"cds-WP_003096354.1","NA"
"gene-Y880_RS24830","NA"
"cds-WP_003099212.1","NA"
"gene-Y880_RS24835","NA"
"cds-WP_003118044.1","NA"
"gene-Y880_RS24840","NA"
"cds-WP_003099218.1","NA"
"gene-Y880_RS24845","NA"
"cds-WP_003115264.1","NA"
"gene-Y880_RS24850","NA"
"cds-WP_003096365.1","NA"
"gene-Y880_RS24855","NA"
"cds-WP_003099222.1","NA"
"gene-Y880_RS24860","NA"
"cds-WP_003114038.1","NA"
"gene-Y880_RS24865","NA"
"cds-WP_012614672.1","NA"
"gene-Y880_RS24870","NA"
"cds-WP_003099227.1","NA"
"gene-Y880_RS24875","NA"
"cds-WP_033894017.1","NA"
"gene-Y880_RS24880","NA"
"cds-WP_003099229.1","NA"
"gene-Y880_RS24885","NA"
"cds-WP_003096384.1","NA"
"gene-Y880_RS24890","NA"
"cds-WP_016254032.1","NA"
"gene-Y880_RS24895","NA"
"cds-WP_003096390.1","NA"
"gene-Y880_RS24900","NA"
"cds-WP_016254033.1","NA"
"gene-Y880_RS24905","NA"
"cds-WP_016254034.1","NA"
"gene-Y880_RS24910","NA"
"cds-WP_015503830.1","NA"
"gene-Y880_RS24915","NA"
"cds-WP_003096397.1","NA"
"gene-Y880_RS24920","NA"
"cds-WP_003096404.1","NA"
"gene-Y880_RS24925","argH"
"cds-WP_003114030.1","argH"
"gene-Y880_RS24930","NA"
"cds-WP_003120367.1","NA"
"gene-Y880_RS24935","NA"
"cds-WP_016254035.1","NA"
"gene-Y880_RS24940","NA"
"cds-WP_016254036.1","NA"
"gene-Y880_RS24945","NA"
"cds-WP_003096411.1","NA"
"gene-Y880_RS24950","NA"
"cds-WP_003114340.1","NA"
"gene-Y880_RS24955","NA"
"cds-WP_003123713.1","NA"
"gene-Y880_RS24960","NA"
"cds-WP_003096418.1","NA"
"gene-Y880_RS24965","NA"
"cds-WP_016254038.1","NA"
"gene-Y880_RS24970","NA"
"cds-WP_012614676.1","NA"
"gene-Y880_RS24975","NA"
"cds-WP_003096424.1","NA"
"gene-Y880_RS24980","NA"
"cds-WP_003161172.1","NA"
"gene-Y880_RS24985","NA"
"cds-WP_003121284.1","NA"
"gene-Y880_RS24990","NA"
"cds-WP_003096430.1","NA"
"gene-Y880_RS24995","lysA"
"cds-WP_003118055.1","lysA"
"gene-Y880_RS25000","NA"
"cds-WP_003114344.1","NA"
"gene-Y880_RS25005","NA"
"cds-WP_003096433.1","NA"
"gene-Y880_RS25010","NA"
"cds-WP_003114345.1","NA"
"gene-Y880_RS25015","NA"
"cds-WP_016254039.1","NA"
"gene-Y880_RS25020","NA"
"cds-WP_016254040.1","NA"
"gene-Y880_RS25025","NA"
"cds-WP_016254041.1","NA"
"gene-Y880_RS25030","NA"
"cds-WP_016254042.1","NA"
"gene-Y880_RS25035","NA"
"cds-WP_079276212.1","NA"
"gene-Y880_RS25040","NA"
"cds-WP_003098240.1","NA"
"gene-Y880_RS25045","NA"
"cds-WP_003096441.1","NA"
"gene-Y880_RS25050","NA"
"cds-WP_003109815.1","NA"
"gene-Y880_RS25055","NA"
"cds-WP_003096476.1","NA"
"gene-Y880_RS25060","NA"
"cds-WP_003096478.1","NA"
"gene-Y880_RS25065","NA"
"cds-Y880_RS25065","NA"
"gene-Y880_RS25070","NA"
"cds-WP_003096496.1","NA"
"gene-Y880_RS25075","NA"
"cds-WP_003110458.1","NA"
"gene-Y880_RS25080","NA"
"cds-WP_016254043.1","NA"
"gene-Y880_RS25085","NA"
"cds-Y880_RS25085","NA"
"gene-Y880_RS25090","NA"
"cds-WP_003121292.1","NA"
"gene-Y880_RS25095","rep"
"cds-WP_003110454.1","rep"
"gene-Y880_RS25100","NA"
"cds-WP_003098265.1","NA"
"gene-Y880_RS25105","NA"
"cds-WP_003096508.1","NA"
"gene-Y880_RS25110","NA"
"cds-WP_003123719.1","NA"
"gene-Y880_RS25115","NA"
"cds-WP_003098270.1","NA"
"gene-Y880_RS25120","NA"
"cds-WP_003096513.1","NA"
"gene-Y880_RS25125","alr"
"cds-WP_016254045.1","alr"
"gene-Y880_RS25130","NA"
"cds-WP_003098273.1","NA"
"gene-Y880_RS25135","NA"
"cds-WP_003098274.1","NA"
"gene-Y880_RS25140","NA"
"cds-WP_003098276.1","NA"
"gene-Y880_RS25145","NA"
"cds-WP_003096523.1","NA"
"gene-Y880_RS25150","NA"
"cds-WP_004347293.1","NA"
"gene-Y880_RS25155","NA"
"cds-WP_003096535.1","NA"
"gene-Y880_RS25160","NA"
"cds-WP_003098280.1","NA"
"gene-Y880_RS25165","NA"
"cds-WP_004347289.1","NA"
"gene-Y880_RS25170","NA"
"cds-WP_003146620.1","NA"
"gene-Y880_RS25175","NA"
"cds-WP_003098285.1","NA"
"gene-Y880_RS25180","NA"
"cds-WP_003161156.1","NA"
"gene-Y880_RS25185","NA"
"cds-WP_003096551.1","NA"
"gene-Y880_RS25190","rpmG"
"cds-WP_003096555.1","rpmG"
"gene-Y880_RS25195","NA"
"cds-WP_003096556.1","NA"
"gene-Y880_RS25200","NA"
"cds-WP_003098288.1","NA"
"gene-Y880_RS25205","NA"
"cds-WP_003098290.1","NA"
"gene-Y880_RS25210","NA"
"cds-WP_003096559.1","NA"
"gene-Y880_RS25215","coaBC"
"cds-WP_003114358.1","coaBC"
"gene-Y880_RS25220","NA"
"cds-WP_003098293.1","NA"
"gene-Y880_RS25225","NA"
"cds-WP_095867011.1","NA"
"gene-Y880_RS25230","NA"
"cds-WP_079376806.1","NA"
"gene-Y880_RS25235","argB"
"cds-WP_003096572.1","argB"
"gene-Y880_RS25240","NA"
"cds-WP_003114360.1","NA"
"gene-Y880_RS25245","NA"
"cds-WP_003114361.1","NA"
"gene-Y880_RS25250","NA"
"cds-WP_003146627.1","NA"
"gene-Y880_RS25255","NA"
"cds-WP_073650762.1","NA"
"gene-Y880_RS25260","NA"
"cds-WP_003098306.1","NA"
"gene-Y880_RS25265","NA"
"cds-WP_016254048.1","NA"
"gene-Y880_RS25270","NA"
"cds-WP_003161150.1","NA"
"gene-Y880_RS25275","NA"
"cds-WP_003096586.1","NA"
"gene-Y880_RS25280","NA"
"cds-WP_003098313.1","NA"
"gene-Y880_RS25285","NA"
"cds-WP_003096590.1","NA"
"gene-Y880_RS25290","NA"
"cds-WP_003096595.1","NA"
"gene-Y880_RS25295","NA"
"cds-WP_003096599.1","NA"
"gene-Y880_RS25300","NA"
"cds-WP_003098317.1","NA"
"gene-Y880_RS25305","NA"
"cds-WP_003096602.1","NA"
"gene-Y880_RS25310","NA"
"cds-WP_003096603.1","NA"
"gene-Y880_RS25315","NA"
"cds-WP_003096609.1","NA"
"gene-Y880_RS25320","NA"
"cds-WP_003096611.1","NA"
"gene-Y880_RS25325","NA"
"cds-Y880_RS25325","NA"
"gene-Y880_RS25330","NA"
"cds-WP_003114367.1","NA"
"gene-Y880_RS25335","NA"
"cds-WP_003096618.1","NA"
"gene-Y880_RS25340","NA"
"cds-WP_003096622.1","NA"
"gene-Y880_RS25345","NA"
"cds-WP_003096624.1","NA"
"gene-Y880_RS25350","NA"
"cds-WP_003136268.1","NA"
"gene-Y880_RS25355","NA"
"cds-WP_003096629.1","NA"
"gene-Y880_RS25360","NA"
"cds-WP_003096630.1","NA"
"gene-Y880_RS25365","NA"
"cds-WP_073656271.1","NA"
"gene-Y880_RS25370","NA"
"cds-WP_003114369.1","NA"
"gene-Y880_RS25375","NA"
"cds-WP_003098329.1","NA"
"gene-Y880_RS25380","NA"
"cds-WP_003098330.1","NA"
"gene-Y880_RS25385","NA"
"cds-WP_003098332.1","NA"
"gene-Y880_RS25390","NA"
"cds-Y880_RS25390","NA"
"gene-Y880_RS25395","NA"
"cds-Y880_RS25395","NA"
"gene-Y880_RS25400","NA"
"cds-WP_009877269.1","NA"
"gene-Y880_RS25405","NA"
"cds-WP_003115387.1","NA"
"gene-Y880_RS25410","NA"
"cds-WP_009314539.1","NA"
"gene-Y880_RS25415","ubiA"
"cds-WP_016254050.1","ubiA"
"gene-Y880_RS25420","NA"
"cds-WP_003121315.1","NA"
"gene-Y880_RS25425","phoB"
"cds-WP_003096653.1","phoB"
"gene-Y880_RS25430","NA"
"cds-WP_003121316.1","NA"
"gene-Y880_RS25435","NA"
"cds-WP_003096655.1","NA"
"gene-Y880_RS25440","NA"
"cds-WP_003096656.1","NA"
"gene-Y880_RS25445","NA"
"cds-WP_003096657.1","NA"
"gene-Y880_RS25450","phoU"
"cds-WP_003096661.1","phoU"
"gene-Y880_RS25455","NA"
"cds-WP_003096663.1","NA"
"gene-Y880_RS25460","pstA"
"cds-WP_003096667.1","pstA"
"gene-Y880_RS25465","NA"
"cds-WP_003121319.1","NA"
"gene-Y880_RS25470","NA"
"cds-WP_003096673.1","NA"
"gene-Y880_RS25475","NA"
"rna-Y880_RS25475","NA"
"exon-Y880_RS25475-1","NA"
"gene-Y880_RS25480","NA"
"rna-Y880_RS25480","NA"
"exon-Y880_RS25480-1","NA"
"gene-Y880_RS25485","NA"
"rna-Y880_RS25485","NA"
"exon-Y880_RS25485-1","NA"
"gene-Y880_RS25490","NA"
"rna-Y880_RS25490","NA"
"exon-Y880_RS25490-1","NA"
"gene-Y880_RS25495","NA"
"cds-WP_003096675.1","NA"
"gene-Y880_RS25500","NA"
"cds-WP_003096677.1","NA"
"gene-Y880_RS25505","betA"
"cds-WP_003104848.1","betA"
"gene-Y880_RS25510","NA"
"cds-WP_016252794.1","NA"
"gene-Y880_RS25515","NA"
"cds-WP_016252795.1","NA"
"gene-Y880_RS25520","NA"
"cds-WP_003161143.1","NA"
"gene-Y880_RS25525","NA"
"cds-WP_031628448.1","NA"
"gene-Y880_RS25530","choV"
"cds-WP_003096690.1","choV"
"gene-Y880_RS25535","choW"
"cds-WP_003096692.1","choW"
"gene-Y880_RS25540","NA"
"cds-WP_003104841.1","NA"
"gene-Y880_RS25545","NA"
"cds-WP_003111339.1","NA"
"gene-Y880_RS25550","NA"
"cds-WP_003096699.1","NA"
"gene-Y880_RS25555","NA"
"cds-WP_003121325.1","NA"
"gene-Y880_RS25560","NA"
"cds-Y880_RS25560","NA"
"gene-Y880_RS25565","NA"
"cds-WP_003117173.1","NA"
"gene-Y880_RS25570","NA"
"cds-Y880_RS25570","NA"
"gene-Y880_RS25575","NA"
"cds-WP_003117175.1","NA"
"gene-Y880_RS25580","NA"
"cds-Y880_RS25580","NA"
"gene-Y880_RS25585","NA"
"cds-WP_003096716.1","NA"
"gene-Y880_RS25590","NA"
"cds-WP_003096718.1","NA"
"gene-Y880_RS25595","NA"
"cds-WP_003114442.1","NA"
"gene-Y880_RS25600","argE"
"cds-WP_003121330.1","argE"
"gene-Y880_RS25605","NA"
"cds-WP_003106037.1","NA"
"gene-Y880_RS25610","NA"
"cds-WP_003096732.1","NA"
"gene-Y880_RS25615","NA"
"cds-WP_003096737.1","NA"
"gene-Y880_RS25620","cls"
"cds-WP_003121332.1","cls"
"gene-Y880_RS25625","NA"
"cds-WP_003106041.1","NA"
"gene-Y880_RS25630","NA"
"cds-WP_003106042.1","NA"
"gene-Y880_RS25635","NA"
"cds-WP_003107282.1","NA"
"gene-Y880_RS25640","NA"
"cds-WP_003107280.1","NA"
"gene-Y880_RS25645","NA"
"cds-WP_016252797.1","NA"
"gene-Y880_RS25650","NA"
"cds-Y880_RS25650","NA"
"gene-Y880_RS25655","NA"
"cds-WP_003105716.1","NA"
"gene-Y880_RS25660","NA"
"cds-WP_003096751.1","NA"
"gene-Y880_RS25665","NA"
"cds-WP_003096753.1","NA"
"gene-Y880_RS25670","NA"
"cds-WP_003114450.1","NA"
"gene-Y880_RS25675","NA"
"cds-WP_003105712.1","NA"
"gene-Y880_RS25680","NA"
"cds-WP_003096758.1","NA"
"gene-Y880_RS25685","NA"
"cds-WP_003105708.1","NA"
"gene-Y880_RS25690","NA"
"cds-WP_003096763.1","NA"
"gene-Y880_RS25695","NA"
"cds-WP_003096765.1","NA"
"gene-Y880_RS25700","NA"
"cds-WP_003096766.1","NA"
"gene-Y880_RS25705","NA"
"cds-WP_016252798.1","NA"
"gene-Y880_RS25710","NA"
"cds-WP_025324608.1","NA"
"gene-Y880_RS25715","NA"
"cds-WP_003105702.1","NA"
"gene-Y880_RS25720","NA"
"cds-WP_003114452.1","NA"
"gene-Y880_RS25725","glyA"
"cds-Y880_RS25725","glyA"
"gene-Y880_RS25730","NA"
"cds-WP_003096779.1","NA"
"gene-Y880_RS25735","NA"
"cds-WP_003096781.1","NA"
"gene-Y880_RS25740","NA"
"cds-Y880_RS25740","NA"
"gene-Y880_RS25745","NA"
"cds-WP_003096784.1","NA"
"gene-Y880_RS25750","NA"
"cds-WP_003096786.1","NA"
"gene-Y880_RS25755","fdhA"
"cds-WP_003096788.1","fdhA"
"gene-Y880_RS25760","NA"
"cds-WP_016852274.1","NA"
"gene-Y880_RS25765","NA"
"cds-WP_003111451.1","NA"
"gene-Y880_RS25770","NA"
"cds-WP_003096795.1","NA"
"gene-Y880_RS25775","NA"
"cds-WP_003117624.1","NA"
"gene-Y880_RS25780","purE"
"cds-WP_003106314.1","purE"
"gene-Y880_RS25785","NA"
"cds-WP_003096804.1","NA"
"gene-Y880_RS25790","NA"
"cds-WP_003096816.1","NA"
"gene-Y880_RS25795","NA"
"cds-WP_016252802.1","NA"
"gene-Y880_RS25800","aspA"
"cds-WP_003096822.1","aspA"
"gene-Y880_RS25805","NA"
"cds-WP_003096824.1","NA"
"gene-Y880_RS25810","NA"
"cds-WP_003121352.1","NA"
"gene-Y880_RS25815","NA"
"cds-Y880_RS25815","NA"
"gene-Y880_RS25820","NA"
"cds-WP_003096834.1","NA"
"gene-Y880_RS25825","NA"
"cds-WP_016252803.1","NA"
"gene-Y880_RS25830","NA"
"cds-WP_003096841.1","NA"
"gene-Y880_RS25835","oadA"
"cds-WP_003105555.1","oadA"
"gene-Y880_RS25840","accC"
"cds-WP_003096848.1","accC"
"gene-Y880_RS25845","NA"
"cds-WP_003121355.1","NA"
"gene-Y880_RS25850","NA"
"cds-WP_016252804.1","NA"
"gene-Y880_RS25855","NA"
"cds-WP_003096857.1","NA"
"gene-Y880_RS25860","NA"
"cds-WP_003096859.1","NA"
"gene-Y880_RS25865","NA"
"cds-WP_003105560.1","NA"
"gene-Y880_RS25870","NA"
"cds-WP_016252805.1","NA"
"gene-Y880_RS25875","NA"
"cds-WP_033894436.1","NA"
"gene-Y880_RS25880","NA"
"cds-Y880_RS25880","NA"
"gene-Y880_RS25885","NA"
"cds-WP_009877285.1","NA"
"gene-Y880_RS25890","NA"
"cds-WP_003117615.1","NA"
"gene-Y880_RS25895","NA"
"cds-WP_003096873.1","NA"
"gene-Y880_RS25900","NA"
"cds-WP_003096875.1","NA"
"gene-Y880_RS25905","NA"
"cds-WP_003096877.1","NA"
"gene-Y880_RS25910","NA"
"cds-WP_010792440.1","NA"
"gene-Y880_RS25915","NA"
"cds-WP_016252806.1","NA"
"gene-Y880_RS25920","NA"
"cds-WP_003096882.1","NA"
"gene-Y880_RS25925","NA"
"cds-WP_003096884.1","NA"
"gene-Y880_RS25930","NA"
"cds-WP_003096887.1","NA"
"gene-Y880_RS25935","NA"
"cds-WP_003096889.1","NA"
"gene-Y880_RS25940","gmd"
"cds-WP_003096890.1","gmd"
"gene-Y880_RS25945","NA"
"cds-WP_003114107.1","NA"
"gene-Y880_RS25950","NA"
"cds-WP_016252807.1","NA"
"gene-Y880_RS25955","NA"
"cds-WP_016252808.1","NA"
"gene-Y880_RS25960","NA"
"cds-WP_003114110.1","NA"
"gene-Y880_RS25965","NA"
"cds-WP_016252809.1","NA"
"gene-Y880_RS25970","NA"
"cds-WP_003096902.1","NA"
"gene-Y880_RS25975","NA"
"cds-WP_003096905.1","NA"
"gene-Y880_RS25980","NA"
"cds-WP_003096907.1","NA"
"gene-Y880_RS25985","NA"
"cds-WP_003096909.1","NA"
"gene-Y880_RS25990","NA"
"cds-WP_003096910.1","NA"
"gene-Y880_RS25995","NA"
"cds-WP_003110363.1","NA"
"gene-Y880_RS26000","NA"
"cds-WP_003096913.1","NA"
"gene-Y880_RS26005","NA"
"cds-WP_003096914.1","NA"
"gene-Y880_RS26010","NA"
"cds-WP_003096916.1","NA"
"gene-Y880_RS26015","NA"
"cds-WP_003096918.1","NA"
"gene-Y880_RS26020","NA"
"cds-WP_003096920.1","NA"
"gene-Y880_RS26025","prfH"
"cds-WP_003096923.1","prfH"
"gene-Y880_RS26030","NA"
"cds-WP_016252810.1","NA"
"gene-Y880_RS26035","NA"
"cds-WP_003121370.1","NA"
"gene-Y880_RS26040","NA"
"cds-WP_003096929.1","NA"
"gene-Y880_RS26045","NA"
"cds-WP_003096931.1","NA"
"gene-Y880_RS26050","NA"
"cds-WP_016252811.1","NA"
"gene-Y880_RS26055","NA"
"cds-WP_003096934.1","NA"
"gene-Y880_RS26060","NA"
"cds-WP_003096938.1","NA"
"gene-Y880_RS26065","NA"
"cds-WP_003096941.1","NA"
"gene-Y880_RS26070","NA"
"cds-WP_003114118.1","NA"
"gene-Y880_RS26075","NA"
"cds-WP_003102844.1","NA"
"gene-Y880_RS26080","NA"
"cds-WP_003096956.1","NA"
"gene-Y880_RS26085","NA"
"cds-WP_031628970.1","NA"
"gene-Y880_RS26090","NA"
"cds-WP_003096958.1","NA"
"gene-Y880_RS26095","NA"
"cds-WP_003096961.1","NA"
"gene-Y880_RS26100","NA"
"cds-WP_003102840.1","NA"
"gene-Y880_RS26105","NA"
"cds-WP_016252812.1","NA"
"gene-Y880_RS26110","NA"
"cds-WP_003096970.1","NA"
"gene-Y880_RS26115","NA"
"cds-WP_003102836.1","NA"
"gene-Y880_RS26120","NA"
"cds-WP_003114121.1","NA"
"gene-Y880_RS26125","NA"
"cds-WP_003096975.1","NA"
"gene-Y880_RS26130","NA"
"cds-WP_003096976.1","NA"
"gene-Y880_RS26135","NA"
"cds-WP_003102831.1","NA"
"gene-Y880_RS26140","NA"
"cds-WP_003096979.1","NA"
"gene-Y880_RS26145","NA"
"cds-WP_003118456.1","NA"
"gene-Y880_RS26150","NA"
"cds-WP_016252813.1","NA"
"gene-Y880_RS26155","NA"
"cds-WP_003096984.1","NA"
"gene-Y880_RS26160","NA"
"cds-WP_003102827.1","NA"
"gene-Y880_RS26165","NA"
"cds-WP_003096987.1","NA"
"gene-Y880_RS26170","NA"
"cds-WP_003146829.1","NA"
"gene-Y880_RS26175","NA"
"cds-WP_003099734.1","NA"
"gene-Y880_RS26180","NA"
"cds-WP_003096992.1","NA"
"gene-Y880_RS26185","NA"
"cds-WP_003099732.1","NA"
"gene-Y880_RS26190","NA"
"cds-WP_003096998.1","NA"
"gene-Y880_RS26195","NA"
"cds-WP_003122325.1","NA"
"gene-Y880_RS26200","NA"
"cds-WP_003097002.1","NA"
"gene-Y880_RS26205","NA"
"cds-WP_003097004.1","NA"
"gene-Y880_RS26210","NA"
"cds-WP_003097007.1","NA"
"gene-Y880_RS26215","NA"
"cds-WP_003099726.1","NA"
"gene-Y880_RS26220","NA"
"cds-WP_003099724.1","NA"
"gene-Y880_RS26225","NA"
"cds-WP_003122324.1","NA"
"gene-Y880_RS26230","NA"
"cds-WP_003122323.1","NA"
"gene-Y880_RS26235","NA"
"cds-WP_003099715.1","NA"
"gene-Y880_RS26240","NA"
"cds-WP_003099712.1","NA"
"gene-Y880_RS26245","NA"
"cds-WP_003097020.1","NA"
"gene-Y880_RS26250","NA"
"cds-WP_010793619.1","NA"
"gene-Y880_RS26255","NA"
"cds-WP_003118452.1","NA"
"gene-Y880_RS26260","NA"
"cds-WP_003121391.1","NA"
"gene-Y880_RS26265","NA"
"cds-WP_016252815.1","NA"
"gene-Y880_RS26270","NA"
"cds-WP_003099701.1","NA"
"gene-Y880_RS26275","NA"
"cds-WP_003114135.1","NA"
"gene-Y880_RS26280","NA"
"cds-WP_003114136.1","NA"
"gene-Y880_RS26285","NA"
"cds-WP_003097040.1","NA"
"gene-Y880_RS26290","NA"
"cds-WP_003146836.1","NA"
"gene-Y880_RS26295","NA"
"cds-WP_003097046.1","NA"
"gene-Y880_RS26300","NA"
"cds-WP_014603445.1","NA"
"gene-Y880_RS26305","NA"
"cds-WP_016252816.1","NA"
"gene-Y880_RS26310","NA"
"cds-WP_003099690.1","NA"
"gene-Y880_RS26315","NA"
"cds-WP_003097059.1","NA"
"gene-Y880_RS26320","NA"
"cds-WP_003097061.1","NA"
"gene-Y880_RS26325","NA"
"cds-WP_003099687.1","NA"
"gene-Y880_RS26330","NA"
"cds-WP_003099685.1","NA"
"gene-Y880_RS26335","NA"
"cds-WP_003099684.1","NA"
"gene-Y880_RS26340","NA"
"cds-WP_003097074.1","NA"
"gene-Y880_RS26345","NA"
"cds-WP_003121399.1","NA"
"gene-Y880_RS26350","NA"
"cds-WP_015649885.1","NA"
"gene-Y880_RS26355","NA"
"cds-WP_003121401.1","NA"
"gene-Y880_RS26360","NA"
"cds-WP_003122314.1","NA"
"gene-Y880_RS26365","NA"
"cds-WP_003097084.1","NA"
"gene-Y880_RS26370","dksA"
"cds-WP_003097086.1","dksA"
"gene-Y880_RS26375","NA"
"cds-WP_003097088.1","NA"
"gene-Y880_RS26380","NA"
"cds-WP_003097089.1","NA"
"gene-Y880_RS26385","NA"
